1988	4	IND	2873	11	0	0	89.91	279
1988	4	JAX	2050	9	0	0	92.49	145
1988	4	OGG	306	3	0	0	89.22	30
1988	4	FCA	60	0	0	0	96.67	2
1988	4	MCI	4026	26	0	0	87.28	486
1988	4	LAS	5877	20	0	0	89.54	595
1988	4	LAX	14039	63	0	0	87.75	1657
1988	4	MEM	6221	27	0	0	91.03	531
1988	4	MIA	6141	52	0	0	82.62	1015
1988	4	MKE	1513	16	0	0	93.32	85
1988	4	MSP	7477	47	0	0	90.66	651
1988	4	BNA	4411	11	0	0	94.33	239
1988	4	MSY	3457	13	0	0	88.95	369
1988	4	JFK	4235	22	0	0	80.14	819
1988	4	LGA	9566	66	0	0	88.09	1073
1988	4	EWR	10082	60	0	0	83.75	1578
1988	4	OAK	2578	5	0	0	88.13	301
1988	4	ONT	2709	8	0	0	89.63	273
1988	4	MCO	6116	30	0	0	87.62	727
1988	4	PHL	6931	39	0	0	84.26	1052
1988	4	PHX	9910	30	0	0	87.87	1172
1988	4	PIT	9380	38	0	0	85.36	1335
1988	4	PDX	3088	12	0	0	89.7	306
1988	4	PRC	0	0	0	0	0	0
1988	4	PVD	960	5	0	0	87.08	119
1988	4	RDU	5063	19	0	0	90.93	440
1988	4	SMF	2325	12	0	0	91.7	181
1988	4	SLC	5568	7	0	0	94.49	300
1988	4	SAT	2708	10	0	0	93.06	178
1988	4	SAN	4876	13	0	0	83.88	773
1988	4	SJC	4033	17	0	0	90.8	354
1988	4	SJU	1368	11	0	0	87.5	160
1988	4	SNA	2437	34	0	0	75.95	552
1988	4	SEA	5634	12	0	0	87.98	665
1988	4	GEG	854	7	0	0	91.45	66
1988	4	SGU	0	0	0	0	0	0
1988	4	STL	10255	31	0	0	87.08	1294
1988	4	TPA	5069	26	0	0	89.82	490
1988	4	ACT	0	0	0	0	0	0
1988	4	IAD	7153	56	0	0	86.34	921
1988	4	DCA	3959	25	0	0	90.91	335
1988	4	PBI	2360	10	0	0	89.32	242
1988	4	WYS	0	0	0	0	0	0
1988	5	ABQ	2654	7	0	0	94.16	148
1988	5	ANC	1147	3	0	0	92.24	86
1988	5	ATL	22171	180	0	0	88.24	2427
1988	5	AUS	2432	8	0	0	94.12	135
1988	5	BWI	5525	26	0	0	82.03	967
1988	5	BOS	8346	101	0	0	77.57	1771
1988	5	BUF	2318	18	0	0	84.38	344
1988	5	BUR	2018	10	0	0	87.86	235
1988	5	CLT	8336	18	0	0	82.02	1481
1988	5	MDW	1471	24	0	0	85.66	187
1988	5	ORD	23206	222	0	0	86.81	2839
1988	5	CVG	5331	17	0	0	91.35	444
1988	5	CLE	5028	45	0	0	84.05	757
1988	5	COS	822	9	0	0	93.8	42
1988	5	CMH	2226	13	0	0	88.14	251
1988	5	DAL	3016	4	0	0	96.22	110
